epoch	step	trigger	psnr_noise	ssim_noise	psnr_rain	ssim_rain	psnr_haze	ssim_haze	psnr_avr	ssim_avr	loss
17	14000	iter	33.6000	0.9466	31.0164	0.9139	27.5286	0.8381	35.9354	0.9734	22.4910	0.8946	29.7138	0.9225	0.01905
17	16000	iter	33.6577	0.9465	31.0348	0.9128	27.5740	0.8365	35.8340	0.9724	24.1183	0.8994	30.2359	0.9235	0.01667
17	-	epoch	33.6224	0.9469	31.0565	0.9145	27.6325	0.8411	35.8768	0.9723	22.6149	0.8911	29.7540	0.9214	0.02093
18	2000	iter	33.6930	0.9479	31.0810	0.9156	27.6255	0.8422	35.9326	0.9736	24.2430	0.8904	30.3252	0.9220	0.02223
18	4000	iter	33.6340	0.9464	31.0556	0.9133	27.5448	0.8373	35.7922	0.9731	24.8804	0.9010	30.4725	0.9243	0.02248
18	6000	iter	33.6578	0.9475	31.0702	0.9149	27.5974	0.8407	35.7266	0.9732	23.1961	0.8479	29.8993	0.9074	0.02051
18	8000	iter	33.6335	0.9467	31.0627	0.9148	27.5975	0.8402	35.9148	0.9731	23.1973	0.9039	29.9589	0.9258	0.01985
18	10000	iter	33.6766	0.9473	31.0602	0.9145	27.5885	0.8404	35.6260	0.9718	23.1496	0.9000	29.8502	0.9242	0.02162
18	12000	iter	33.6885	0.9467	31.0817	0.9135	27.5961	0.8373	35.7752	0.9719	23.7068	0.9011	30.0903	0.9240	0.01956
18	14000	iter	33.6899	0.9477	31.0639	0.9147	27.5744	0.8379	35.8348	0.9729	24.1952	0.8943	30.2687	0.9224	0.03150
18	16000	iter	33.7058	0.9476	31.1008	0.9152	27.6400	0.8409	35.7882	0.9728	23.9755	0.9068	30.1931	0.9269	0.01980
18	-	epoch	33.6634	0.9477	31.0947	0.9156	27.6561	0.8426	35.9457	0.9735	24.4893	0.9041	30.4132	0.9265	0.02082
19	2000	iter	33.6702	0.9477	31.0810	0.9149	27.6112	0.8404	35.9895	0.9737	21.3302	0.8824	29.3690	0.9190	0.01843
19	4000	iter	33.6985	0.9477	31.0923	0.9152	27.6269	0.8413	35.6009	0.9709	22.4245	0.8859	29.6104	0.9194	0.02223
19	6000	iter	33.6855	0.9470	31.0596	0.9134	27.5687	0.8356	35.7632	0.9715	24.8348	0.8969	30.4564	0.9224	0.02525
19	8000	iter	33.6908	0.9474	31.0714	0.9145	27.5857	0.8384	35.7976	0.9724	23.7420	0.9081	30.1074	0.9269	0.01966
19	10000	iter	33.7154	0.9477	31.1045	0.9152	27.6464	0.8409	36.0445	0.9744	24.2016	0.8956	30.3561	0.9237	0.01994
19	12000	iter	33.6437	0.9474	31.0548	0.9150	27.5651	0.8395	35.8808	0.9729	23.8558	0.8897	30.1637	0.9211	0.02912
19	14000	iter	33.6152	0.9468	31.0293	0.9141	27.5710	0.8385	35.9915	0.9739	21.9472	0.8897	29.5591	0.9211	0.01957
